id,title,url,rank
40915225,String Theory Unravels New Pi Formula: A Quantum Leap in Mathematics,https://scitechdaily.com/string-theory-unravels-new-pi-formula-a-quantum-leap-in-mathematics/,249
40928145,Dola Decoding by Contrasting Layers Improves Factuality in Large Language Models,https://arxiv.org/abs/2309.03883,250
40913793,End-to-end congestion control cannot avoid latency spikes (2022),https://blog.apnic.net/2022/01/26/beyond-bufferbloat-end-to-end-congestion-control-cannot-avoid-latency-spikes/,251
40945265,The most ancient human genome yet has been sequenced – and it's a Denisovan's,https://www.science.org/content/article/most-ancient-human-genome-yet-has-been-sequenced-and-it-s-denisovan,252
40917312,Linksys Velop routers send Wi-Fi passwords in plaintext to US servers,https://stackdiary.com/linksys-velop-routers-send-wi-fi-passwords-in-plaintext-to-us-servers/,253
40941333,X is building a 'dislike' button for downvoting replies,https://techcrunch.com/2024/07/11/x-is-building-a-dislike-button-for-downvoting-replies/,254
40948245,Is Mesop and Web Components the cure to Front-end fatigue?,https://google.github.io/mesop/blog/2024/07/12/is-mesop--web-components-the-cure-to-front-end-fatigue/,255
40911500,Sljit: Platform independent low-level JIT compiler,https://github.com/zherczeg/sljit,256
40947378,Gemini Pro refuses to acknowledge yt-dlp,https://twitter.com/adocomplete/status/1811802857022324904,257
40915005,MobileLLM: Optimizing Sub-Billion Parameter Language Models for On-Device Use,https://github.com/facebookresearch/MobileLLM,258
40938146,You can deeplink to a specific PDF page,https://technicalwriting.dev/www/pdf.html,259
40950448,Alternative File-Type extension for TypeScript files (.ts = MPEG-2 video),https://github.com/microsoft/TypeScript/issues/47611,260
40922874,The Seal Failure in the SRB That Doomed Challenger (2021),https://exrocketman.blogspot.com/2021/12/the-seal-failure-in-srb-that-doomed.html,261
40946120,Ultra-detailed brain map shows neurons that encode words' meaning,https://www.nature.com/articles/d41586-024-02146-6,262
40948179,China: All Rare Earth Materials Are Now 'State-Owned',https://www.extremetech.com/computing/china-all-rare-earth-materials-are-now-state-owned,263
40926347,Q Numbers,https://www.tbray.org/ongoing/When/202x/2024/07/09/Q-Numbers,264
40942238,Wireless Application Protocol,https://en.wikipedia.org/wiki/Wireless_Application_Protocol,265
40914724,"Runs-on: Self hosted, on-premise, GitHub Action runners",https://runs-on.com/,266
40923124,"A New Age of Materials Is Dawning, for Everything from Smartphones to Missiles",https://www.wsj.com/tech/composites-manufacturing-boeing-drones-arris-9t-orbital-a422de1b,267
40947053,Instrumenting Python GIL with eBPF,https://coroot.com/blog/instrumenting-python-gil-with-ebpf,268
40919253,Judge dismisses DMCA copyright claim in GitHub Copilot suit,https://www.theregister.com/2024/07/08/github_copilot_dmca/,269
40940708,Last Days in NYC,https://www.baugues.com/last-days-nyc/,270
40937554,It All Started with a nop,https://christian-gmeiner.info/2024-07-11-it-all-started-with-a-nop-part1/,271
40909334,The Deadlock Empire: An Interactive Guide to Locks,https://deadlockempire.github.io,272
40937260,General Theory of Neural Networks,https://robleclerc.substack.com/p/general-theory-of-neural-networks,273
40920233,Show HN: I will call your phone to hold you accountable,https://iwillholdyouaccountable.com/,274
40911869,State of Text Rendering 2024,https://behdad.org/text2024/,275
40932093,Model Rocket Nails Vertical Landing After Three-Year Effort,https://hackaday.com/2024/07/10/model-rocket-nails-vertical-landing-after-three-year-effort/,276
40944035,Learning React: 5 Important Principles About Hooks You Have to Know,https://code.likeagirl.io/learning-react-5-important-principles-about-hooks-you-have-to-know-4967cd9d4eb4,277
40907655,Ognosia (2022),https://wordswithoutborders.org/read/article/2022-06/ognosia-olga-tokarczuk-jennifer-croft/,278
40931367,IRL HTML,https://irlhtml.glitch.me/,279
40916260,Evolve Bank and Trust confirms LockBit stole 7.6M people's data,https://www.theregister.com/2024/07/09/evolve_lockbit_attack/,280
40919505,Tokyo's oldest train line – in pictures,https://www.theguardian.com/artanddesign/gallery/2024/jul/08/tokyos-oldest-train-line-jr-yamanote-in-pictures,281
40950464,Marc Andreessen Grants $50K BTC to Autonomous AI Agent on Twitter,https://decrypt.co/239340/marc-andreessen-sends-50k-in-bitcoin-to-an-ai-bot-on-twitter,282
40930997,Ocean – A C++ Framework for Computer Vision and Augmented Reality Applications,https://facebookresearch.github.io/ocean/,283
40924472,Show HN: Tailwind Template Directory,https://tailkits.com/,284
40947524,Ask HN: What are your favorite index ETFs for Investing?,item?id=40947524,285
40907581,Entering text in the terminal is complicated,https://jvns.ca/blog/2024/07/08/readline/,286
40925906,Show HN: I made a Note-Taking app for people who keep texting themselves,https://strflow.app,287
40947641,"Hey Google, what happened to all the fun?",https://shanetully.com/2024/07/hey-google-what-happened-to-all-the-fun/,288
40927517,Daily Usenet Feed Size Hits 300TB,https://www.newsdemon.com/usenet-newsgroup-feed-size,289
40941219,Denisovians Survived on Tibetan Plateau for 160k Years,https://explorersweb.com/mysterious-denisovans-survived-on-tibetan-plateau/,290
40919201,Show HN: Perplexity Without the Filler,https://justtheanswer.vercel.app/,291
40946793,DNS company files antitrust lawsuit against GoDaddy,https://domainnamewire.com/2024/07/11/dns-company-files-antitrust-lawsuit-against-godaddy/,292
40911339,LightRAG: The PyTorch Library for Large Language Model Applications,https://github.com/SylphAI-Inc/LightRAG,293
40941475,Boosting Compiler Testing by Injecting Real-World Code,https://dl.acm.org/doi/10.1145/3656386,294
40946978,Exploring the Broadcast Channel API for cross-tab communication,https://developer.mozilla.org/en-US/blog/exploring-the-broadcast-channel-api-for-cross-tab-communication/,295
40918052,Google Chrome has an API accesible only from *.google.com,https://twitter.com/lcasdev/status/1810696257137959018,296
40930983,The NYT book review is everything book criticism shouldn't be,https://www.currentaffairs.org/news/new-york-times-book-review,297
40918178,The AI Summer,https://www.ben-evans.com/benedictevans/2024/7/9/the-ai-summer,298
40949843,Sukohi Superjet 100 Crashes in Russia,https://simpleflying.com/sukohi-superjet-100-crash-russia/,299
40928450,Co-Dfns v5.7.0,https://github.com/Co-dfns/Co-dfns/releases/tag/v5.7.0,300
40911816,2014 Nissan Leaf: first impressions (2024),https://incoherency.co.uk/blog/stories/nissan-leaf.html,301
40907528,Show HN: I coded my own JSON translation tool to easily localize my side project,https://www.quicklang.app/en,302
40916748,Show HN: I made a simple Markdown blog creator,https://portfolo.app,303
40920292,All metrics are scar tissue (unless they're Business Intelligence),https://sysadmin1138.net/mt/blog/2024/07/all-metrics-are-scar-tissue-unless-theyre-business-intelligence.shtml,304
40909086,Inspect TLS encrypted traffic using mitmproxy and Wireshark,https://www.koyeb.com/blog/inspect-tls-encrypted-traffic-using-mitmproxy-and-wireshark,305
40945406,The Invisible Hand of Carbon Dioxide on Forest Productivity,https://eos.org/editor-highlights/the-invisible-hand-of-carbon-dioxide-on-forest-productivity,306
40925471,Girls in Tech closes its doors after 17 years,https://venturebeat.com/games/girls-in-tech-closes-its-doors-after-17-years/,307
40934097,First Contact with SQLite,https://brandur.org/atoms/gubk5w2,308
40944380,"X f/k/a Twitter breached DSA online content rules, EU says",https://www.reuters.com/technology/musks-x-breached-dsa-online-content-rules-eu-says-2024-07-12/,309
40944869,Introduction to Hardware Hacking with a Raspberry Pi,https://voidstarsec.com/blog/pifex-config,310
40946644,Intel is selling defective 13-14th Gen CPUs,https://alderongames.com/intel-crashes,311
40931331,One man's DNA became a pillar of genetics,https://www.statnews.com/2024/07/09/human-genome-project-untold-story-how-single-volunteer-became-genetics-foundation/,312
40906112,Understanding Software Dynamics [book review],https://www.usenix.org/publications/loginonline/understanding-software-dynamics,313
40947332,California Faces the Grape Apocalypse due to slump in wine sales,https://www.wine-searcher.com/m/2024/07/california-faces-the-grape-apocalypse,314
40913962,How do jewellers capture every last particle of gold dust? (2017),https://www.ft.com/content/0512638c-b7c2-11e6-961e-a1acd97f622d,315
40933976,Idu: Sandbox for growing simulated plants where every single leaf competes for,https://idu.cyberplant.ee/,316
40945608,"Thunderbird 128 ""Nebula""",https://blog.thunderbird.net/2024/07/welcome-to-thunderbird-128-nebula/,317
40933477,"Night owls' cognitive function 'superior' to early risers, study suggests",https://www.theguardian.com/science/article/2024/jul/11/night-owls-cognitive-function-superior-to-early-risers-study-suggests,318
40944320,Deno 1.45: Workspace and Monorepo Support,https://deno.com/blog/v1.45,319
40908985,Jujutsu: A Next Generation Replacement for Git,https://www.vincentschmalbach.com/jujutsu-a-next-generation-replacement-for-git/,320
40946961,"Alcohol is driving a half-dozen types of cancer in the U.S., study finds",https://www.statnews.com/2024/07/11/alcohol-cancer-causes-smoking-obesity/,321
40908989,Michigan Dept. Of Transportation Still Has a Century-Old Ford Model T in Service,https://www.thedrive.com/news/michigan-dot-still-has-a-century-old-ford-model-t-in-service,322
40919043,What Happens When Your Bank Isn't a Bank and Your Money Disappears?,https://www.nytimes.com/2024/07/09/business/synapse-bankruptcy-fintech-fdic-insurance.html,323
40908178,Show HN: WAL Implementation in Golang,https://github.com/stym06/rebuf,324
40926411,Towards Idempotent Rebuilds?,https://blog.josefsson.org/2024/07/10/towards-idempotent-rebuilds/,325
40917937,Shapeshift: Semantically map JSON objects using key-level vector embeddings,https://github.com/rectanglehq/Shapeshift,326
40946794,My hotel room's thermostat didn't work last night,https://kiwiziti.com/~matt/thermostat/,327
40910024,Show HN: The easiest way to create web UIs for ROS robots,https://transitiverobotics.com/caps/transitive-robotics/ros-tool/,328
40933250,Some Tricks from the Scrapscript Compiler,https://bernsteinbear.com/blog/scrapscript-tricks/,329
40935076,The sperm whale 'phonetic alphabet' revealed by AI,https://www.bbc.com/future/article/20240709-the-sperm-whale-phonetic-alphabet-revealed-by-ai,330
40939593,What was neoliberalism? The mythical era of deregulation and growth-at-all-costs,https://www.slowboring.com/p/what-was-neoliberalism,331
40949631,Meta drops restrictions on Trump's Facebook and Instagram accounts,https://www.theverge.com/2024/7/12/24197475/donald-trump-facebook-account-restrictions-dropped-meta-instagram,332
40947588,Helium reservoir in MN is even more 'mind-boggling' than we thought,https://www.livescience.com/planet-earth/geology/massive-helium-reservoir-with-mind-boggling-concentrations-may-be-even-bigger-more-concentrated-than-we-thought,333
40943402,Ex-Apple engineer explains why the first iPhone didn't have copy and paste,https://appleinsider.com/articles/22/06/21/ex-apple-engineer-explains-why-the-first-iphone-didnt-have-copy-and-paste,334
40908062,Paleolithic eyed needles and the evolution of dress,https://www.science.org/doi/10.1126/sciadv.adp2887,335
40932843,AWS App Studio,https://aws.amazon.com/app-studio/,336
40936954,Commission accepts commitments by Apple opening access to 'tap and go',https://ec.europa.eu/commission/presscorner/detail/en/IP_24_3706,337
40919200,the US government's brilliantly boring websites,https://www.technologyreview.com/2024/06/26/1093656/us-government-website-design-accessibility/,338
40950527,EU accuses Elon Musk's X of deceptive practices over blue 'checkmark',https://www.ft.com/content/9419e3b1-60ab-4bcb-a1ea-30cca911667a,339
40940654,"Priscila, Queen of the Rideshare Mafia",https://www.wired.com/story/priscila-queen-of-the-rideshare-mafia/,340
40944857,The Northeast Indian YouTubers challenging cultural stereotypes through mukbang,https://restofworld.org/2024/northeast-india-mukbang/,341
40940579,Vision collector: the man who used dreams and premonitions to predict the future,https://www.theguardian.com/books/2022/apr/23/the-vision-collector-the-man-who-used-dreams-and-premonitions-to-predict-the-future,342
40949175,Play Star Trek the Text Game,https://sladesys.com/startrek/,343
40911910,"How Spore's Creature Creator was made, 2003-2008",https://www.chrishecker.com/My_Liner_Notes_for_Spore,344
40940200,CodeMirror: Extensible code editor component for the web,https://codemirror.net,345
40931307,"Benchmarking ARM Processors: Graviton 4, Graviton 3 and Apple M2",https://lemire.me/blog/2024/07/10/benchmarking-arm-processors-graviton-4-graviton-3-and-apple-m2/,346
40949349,International Committee of the Red Cross rules of engagement for civilian hacker,https://en.wikipedia.org/wiki/International_Committee_of_the_Red_Cross_rules_of_engagement_for_civilian_hackers,347
40907208,Standups: Individual → Teammate,https://tidyfirst.substack.com/p/standups-individual-teammate,348
40939707,Karpathy: Let's reproduce GPT-2 (1.6B): one 8XH100 node 24h $672 in llm.c,https://github.com/karpathy/llm.c/discussions/677,349
40932341,Ask HN: How do scammers spoof real phone numbers?,item?id=40932341,350
40950090,Software Library: MS-DOS Games,https://archive.org/details/softwarelibrary_msdos_games,351
40946974,Meta to release largest Llama 3 model on July 23 [405B],https://www.theinformation.com/briefings/meta-platforms-to-release-largest-llama-3-model-on-july-23,352
40939887,The Python linter Ruff is a win for open source – and Rust,https://thenewstack.io/the-python-linter-ruff-is-a-win-for-open-source-and-rust/,353
40931317,3D Gaussian Ray Tracing: Fast Tracing of Particle Scenes,https://gaussiantracer.github.io/,354
40912075,Just Use Postgres for Everything,https://www.amazingcto.com/postgres-for-everything/,355
40945683,Reasoning skills of large language models are often overestimated,https://news.mit.edu/2024/reasoning-skills-large-language-models-often-overestimated-0711,356
40930990,Windsible puts a miniature functional wind tunnel on your desktop,https://newatlas.com/good-thinking/windsible-desktop-wind-tunnel/,357
40930814,XP Running on a 486 CPU,https://msfn.org/board/topic/186080-xp-running-on-a-486-cpu/,358
40947472,Finnish startup says it can speed up any CPU by 100x,https://www.msn.com/en-us/news/technology/one-of-the-wildest-claims-ever-heard-finnish-startup-says-it-can-speed-up-any-cpu-by-100x-using-a-tiny-piece-of-hardware-with-no-recoding-and-it-might-just-be-true/ar-BB1ouxAV,359
40925896,ML Code Exercises,https://www.deep-ml.com/,360
40930530,"Vivian Maier, One of the Best Street Photographers of the 20th Century",https://www.smithsonianmag.com/history/meet-vivian-maier-reclusive-nanny-street-photographer-20th-century-180984665/,361
40926428,"Admiral Grace Hopper's landmark lecture is found, but the NSA won't release it",https://www.muckrock.com/news/archives/2024/jul/10/grace-hopper-lost-lecture-found-nsa/,362
40944143,Living with Linux and Android after two decades of Apple,https://world.hey.com/dhh/living-with-linux-and-android-after-two-decades-of-apple-4f730084,363
40914725,The Perpetual Quest for a Truth Machine,https://nautil.us/the-perpetual-quest-for-a-truth-machine-702659/,364
40930224,"'Illegal' Cobra Mustang Paint Is Rare and Costs $26,000 per Gallon",https://www.motorbiscuit.com/illegal-cobra-mustang-paint-rare-costs-over-26000/,365
40908878,Anna's Archive Faces Millions in Damages and a Permanent Injunction,https://torrentfreak.com/annas-archive-faces-millions-in-damages-and-a-permanent-injunction-240708/,366
40946897,"Mozilla heads to Capitol Hill, calls for a federal privacy law",https://blog.mozilla.org/en/mozilla/internet-policy/mozilla-urges-federal-privacy-law-for-ai-development/,367
40940928,Biden Announces Tariffs on Chinese Metals Routed Through Mexico,https://www.nytimes.com/2024/07/10/us/politics/biden-steel-china-mexico.html,368
40948481,Apple beats lawsuit over forcing developers to use its closed ecosystem (webkit),https://appleinsider.com/articles/24/07/12/apple-beats-lawsuit-over-forcing-developers-to-use-its-closed-ecosystem,369
40938731,Unique New Vesting Schedules,https://www.levels.fyi/blog/unique-vesting-schedules.html,370
40906877,Thridrangaviti Lighthouse,https://en.wikipedia.org/wiki/Thridrangaviti_Lighthouse,371
40910913,Show HN: I built a IMDB for all kinds of micro-creators,https://fanzine.world/,372
40928390,Implementing a Single-Threaded Blocking Bare Bones TCP/IP Server,https://shivangsnewsletter.com/p/distributed-programming-part-2,373
40927845,The Laboratory for Extraordinary Microbes,https://press.asimov.com/articles/cultivarium,374
40916584,Chicken Scheme,https://www.call-cc.org/,375
40906210,Spot the Drowning Child (2015),http://spotthedrowningchild.com/,376
40922446,Polymorphic Shellcode (2023),https://neugierig.org/software/blog/2023/03/polymorphic-shellcode.html,377
40944164,Linus Torvalds: RISC-V Repeating the Mistakes of Its Predecessors [video],https://www.youtube.com/watch?v=1Y82U450zcI,378
40944925,"Peer review is essential for science. Unfortunately, it's broken",https://arstechnica.com/science/2024/07/peer-review-is-essential-for-science-unfortunately-its-broken/,379
40906407,Using Use in Gleam,https://erikarow.land/notes/using-use-gleam,380
40914350,Student uses black soldier flies to grow pea plants in simulated Martian soil,https://phys.org/news/2024-06-aerospace-student-black-soldier-flies.html,381
40925767,3D Gaussian Ray Tracing: Fast Tracing of Particle Scenes,https://gaussiantracer.github.io/,382
40943436,"As an Employee, You Are Disposable (2023)",https://nelson.cloud/as-an-employee-you-are-disposable/,383
40942036,Ark Invest: Robotaxis 28 trillion by 2030 [video],https://www.youtube.com/watch?v=Uw32aVFWEss,384
40920159,Building Chromium at a distro? Here's your copium,https://liberda.nl/weblog/heres-your-copium/,385
40919685,Lessons Learned: Why Newton Swears by Plain-Text Emails (2017),https://explore.reallygoodemails.com/stop-missing-user-feedback-use-plain-text-emails-to-boost-response-rates-6fccb4ad2157,386
40916820,CVE-2024-6409: OpenSSH: Possible remote code execution in privsep child,https://www.openwall.com/lists/oss-security/2024/07/08/2,387
40949186,"Contempt, gagging, and UN intervention: inside the UK's wildest climate trial",https://www.theguardian.com/environment/article/2024/jul/12/contempt-gagging-un-intervention-uk-wildest-climate-trial-just-stop-oil,388
40940456,Helium reservoir with 'mind-boggling' concentrations may be even bigger,https://www.livescience.com/planet-earth/geology/massive-helium-reservoir-with-mind-boggling-concentrations-may-be-even-bigger-more-concentrated-than-we-thought,389
40936357,Why Doesn't Advice Work?,https://dynomight.net/advice/,390
40924678,I start to make an open source ASN.1 compiler in C from scratch,https://fishasn1.pixelegg.me/,391
40939635,Former Twitter Employees $500M Severance Suit Dismissed,https://www.wsj.com/tech/elon-musk-scores-win-against-former-twitter-employees-in-500-million-severance-suit-f4d75b7e,392
40912627,WASI API: Capabilities and Filesystems,https://blog.sunfishcode.online/capabilities-and-filesystems/,393
40907713,Modeling B-Trees in TLA+,https://surfingcomplexity.blog/2024/07/04/modeling-b-trees-in-tla/,394
40932853,WebKit team asks for feedback regarding dev tools on Mastodon,https://front-end.social/@jensimmons/112763400684602698,395
40909006,Plausible Analytics: GDPR Compliance w/o Cookie Consent Banner,https://plausible.io/,396
40907025,"pw_rpc: Efficient, low-code-size RPC system for embedded devices",https://pigweed.dev/pw_rpc/,397
40924246,IQ tests: Can you improve your score by practicing?,https://phys.org/news/2024-07-iq-score.html,398
40906393,Nuclear Power in Australia Under Debate,https://spectrum.ieee.org/nuclear-power-in-australia,399
40933866,FTC finds 'dark patterns' used by a majority of subscription apps and websites,https://techcrunch.com/2024/07/10/ftc-study-finds-dark-patterns-used-by-a-majority-of-subscription-apps-and-websites/,400
40910776,Some Florida cities are living off red light cameras,https://www.wlrn.org/wlrn-investigations/2024-07-05/red-light-cameras-miami-florida,401
40916367,React Flow 12: node-based UIs with computing flows and server-side rendering,https://reactflow.dev/,402
40934978,IdentifyMobile incident exposed 200M records from companies,https://stackdiary.com/identifymobile-incident-exposed-200m-records-from-hundreds-of-companies/,403
40911256,Life Without the Front Page,https://jesseduffield.com/Life-Without-The-Front-Page/,404
40910946,Public Health Officials Investigating Human Plague Case in Pueblo County,https://county.pueblo.org/public-health-department/public-health-officials-investigating-human-plague-case-pueblo-county,405
40923397,Ask HN: Do any of you use imageboards?,item?id=40923397,406
40942583,"Students at fake university in Michigan created by ICE can sue US, court rules",https://www.freep.com/story/news/local/michigan/oakland/2024/07/03/court-students-at-fake-michigan-university-set-up-by-ice-can-sue/74228675007/,407
40923171,Flight Tracking in Messages (and Anywhere Data Detectors Work),https://daringfireball.net/linked/2024/07/09/flight-tracking-imessage,408
40923001,Show HN: Devirtualize Audible- extension removes Virtual/AI audiobook narrators,https://github.com/montsamu/DevirtualizeAudible,409
40930968,Taking a train during a heat wave? Watch out for 'sun kinks.',https://grist.org/transportation/taking-a-train-during-a-heat-wave-watch-out-for-sun-kinks/,410
40908893,Open Source Intelligent Tutoring System with BKT (ReactJS and Firebase),https://github.com/CAHLR/OATutor,411
40923292,What do I want? (SWE Burnout),item?id=40923292,412
40922865,Show HN: AI for Research Statistics,https://wisio.app/stats,413
40922861,Bash's $PS0 (2016),https://stromberg.dnsalias.org/~strombrg/PS0-prompt/,414
40920261,Arrow's Impossibility Theorem [video],https://www.youtube.com/watch?v=AhVR7gFMKNg,415
40934919,"Tell HN: FluenceLabs are pushing out crypto tokens to FOSS devs, unclear if scam",item?id=40934919,416
40908348,Orbit: An Optimizing Compiler for Scheme (1986) [pdf],https://cpsc.yale.edu/sites/default/files/files/tr445.pdf,417
40946436,Identity: Self-Hosted or in the Cloud?,https://goauthentik.io/blog/2024-07-11-identity-self-hosted-or-in-the-cloud/,418
40945542,"Shady company relaunches popular old tech blogs, steals writers' identities",https://arstechnica.com/ai/2024/07/ilounge-and-the-unofficial-apple-weblog-are-back-as-unethical-ai-content-farms/,419
40907510,Astronomers find surprising ice world in the habitable zone with JWST data,https://news.umich.edu/astronomers-find-surprising-ice-world-in-the-habitable-zone-with-jwst-data/,420
40908855,How to use the Bitwarden forwarded email alias generator,https://bitwarden.com/blog/how-to-use-the-bitwarden-forwarded-email-alias-generator/,421
40943179,Affinity six-month free trial,https://affinity.serif.com/en-gb/trial/,422
40926882,Ask HN: Best Use Cases for LLMs,item?id=40926882,423
40921869,"""Nik"": The Mesoamerican Representation of Zero",https://baas.aas.org/pub/2021n1i336p03/release/2,424
40939722,Medium Wave's Sunset in Europe,https://www.redtech.pro/medium-waves-sunset-in-europe/,425
40923079,Jordan Mechner explains some key design decisions in Prince of Persia,https://twitter.com/jmechner/status/1810780426627063987,426
40934389,Ask HN: What are your must-listen weekly podcasts?,item?id=40934389,427
40921165,Proxy Objects in Python,https://crowdalert.com/proxy-objects/,428
40907269,Dumb website only lets one user in at a time,https://imherefor.me/,429
40947796,"Constellation talking to Pennsylvania on Three Mile Island restart, sources say",https://www.reuters.com/business/energy/constellation-talking-pennsylvania-three-mile-island-restart-sources-say-2024-07-02/,430
40916724,Supreme Court Ruling Threatens the Framework of Cybersecurity Regulation,https://www.securityweek.com/supreme-court-ruling-threatens-the-framework-of-cybersecurity-regulation/,431
40920011,Whose bug is this anyway?? (2012),https://www.codeofhonor.com/blog/whose-bug-is-this-anyway,432
40941508,"Windows 95, 20 July 1992 build",https://betawiki.net/index.php?title=Windows_95_20_July_1992_build,433
40949034,"""GitHub"" Is Starting to Feel Like Legacy Software",https://www.mistys-internet.website/blog/blog/2024/07/12/github-is-starting-to-feel-like-legacy-software/,434
40948971,"Goldman Sachs: AI Is overhyped, expensive, and unreliable",https://www.404media.co/goldman-sachs-ai-is-overhyped-wildly-expensive-and-unreliable/,435
40918489,Using Git bisect to find bugs in MySQL code base,https://www.marcreilly.com/2024/07/bug-hunting-in-mysql-with-git-bisect.html,436
40940555,Ubuntu Security Updates Are a Confusing Mess,https://gld.mcphail.uk/posts/ubuntu-security-updates-are-a-confusing-mess/,437
40910304,Roblox Open Sources Real-Time Voice Safety Model,https://research.roblox.com/,438
40947321,NASA astronauts from Boeing's Starliner may be stuck in space until August,https://www.theguardian.com/science/article/2024/jul/10/nasa-astronauts-boeing-starliner,439
40940408,Show HN: Leaderboard of Top GitHub Repositories Based on Stars,https://githublb.vercel.app/,440
40934821,Ask HN: Those who got layed off. Have you found a job?,item?id=40934821,441
40909173,Version Tolerant Serialization in C++,https://developernote.com/2024/07/version-tolerant-serialization-in-c/,442
40916478,"Mangrove Trees Are on the Move, Taking the Tropics with Them",https://www.scientificamerican.com/article/mangrove-trees-are-on-the-move-taking-the-tropics-with-them/,443
40911350,Claude 3.5 Sonnet Reproduces BIG-Bench Canary String,https://www.lesswrong.com/posts/QZM6pErzL7JwE3pkv/shortplav,444
40932516,System insights with command-line tools: dmidecode and lspci,https://fedoramagazine.org/system-insights-command-line-dmidecode-lspci/,445
40907955,The largest StarCraft custom map database,https://scmscx.com/,446
40937555,Teenage Engineering's KO II Is Lego Compatible [video],https://www.youtube.com/watch?v=jYUSj_J3YA8,447
40911215,The Health Crisis of a Texas Bitcoin Town,https://time.com/6982015/bitcoin-mining-texas-health/,448
40922884,Automate Project Environments with Devbox and Direnv (2023),https://www.jetify.com/blog/automated-dev-envs-with-devbox-and-direnv/,449
40944774,Climate change is coming for hospitals,https://yaleclimateconnections.org/2024/07/climate-change-is-coming-for-hospitals/,450
40907024,Gaussian Processes,https://blog.quipu-strands.com/bayesopt_1_key_ideas_GPs#gaussian_processes,451
40946784,'Gay furry hackers' say they've disbanded after raiding Heritage Foundation,https://www.theregister.com/2024/07/12/gay_furry_hackers_2025/,452
40914648,New all-optical approach to revolutionise night vision technology,https://science.anu.edu.au/news-events/news/new-all-optical-approach-revolutionise-night-vision-technology,453
40939309,Turn off advertising features in Firefox,https://blog.zgp.org/turn-off-advertising-features-in-firefox/,454
40931540,Estimated Childhood Lead Exposure from Drinking Water in Chicago,https://jamanetwork.com/journals/jamapediatrics/fullarticle/2815850,455
40944561,SpaceX's unmatched streak of perfection with the Falcon 9 rocket is over,https://arstechnica.com/space/2024/07/the-unmatched-streak-of-perfection-with-spacexs-falcon-9-rocket-is-over/,456
40936964,We Know What Turned on the Lights at the Dawn of Time,https://www.sciencealert.com/we-finally-know-what-turned-on-the-lights-at-the-dawn-of-time,457
40914145,Who's Afraid of Peer Review? (2013),https://www.science.org/doi/10.1126/science.2013.342.6154.342_60,458
40939020,Internet Phone Book,https://internetphonebook.net,459
40913911,New computational microscopy technique provides direct route to crisp images,https://phys.org/news/2024-06-microscopy-technique-route-crisp-images.html,460
40946536,"Partial automated driving systems don't make driving safer, study finds",https://arstechnica.com/cars/2024/07/partial-automated-driving-systems-dont-make-driving-safer-study-finds/,461
40945562,"SpaceX debris crashed onto Canadian farmland, highlighting a potential disaster",https://theconversation.com/spacex-space-junk-crashed-onto-saskatchewan-farmland-highlighting-a-potential-impending-disaster-233322,462
40919707,New insights into transcription factors and chromatin remodeling,https://longevity.technology/news/master-controller-of-aging-and-development-uncovered/,463
40947345,SpaceX's prolific Falcon 9 rocket grounded after failed mission,https://www.cnn.com/2024/07/12/science/spacex-falcon-9-failure-starlink/index.html,464
40926374,Toxoplasma Gondii,https://en.wikipedia.org/wiki/Toxoplasma_gondii,465
40910558,Meta AI develops compact language model for mobile devices,https://venturebeat.com/ai/meta-ai-develops-compact-language-model-for-mobile-devices/,466
40914340,Re-engineering cancerous tumors to self-destruct and kill drug-resistant cells,https://www.psu.edu/news/research/story/re-engineering-cancerous-tumors-self-destruct-and-kill-drug-resistant-cells-0/,467
40935479,Starlink Mini is now available for anyone in the US to roam,https://www.theverge.com/2024/7/11/24196294/starlink-mini-available-us-price-specs,468
40912560,Revolution in the air: how laughing gas changed the world,https://www.theguardian.com/society/article/2024/jul/04/revolution-in-the-air-how-laughing-gas-changed-the-world,469
40931893,Using VLC to watch an m3u8 playlist at a URL with custom Referrer and User Agent,https://gist.github.com/milesrichardson/4661c311199b98023701f6cecd3b89b0,470
40912356,A Uniquely Challenging trivia game built on Chatbase/OpenAI,https://quizmaster.org,471
40909656,United Airlines Jet Loses Wheel in Repeat of March Incident,https://www.bloomberg.com/news/articles/2024-07-08/united-plane-loses-wheel-after-takeoff-in-repeat-of-march-flight,472
40922209,Apple blog TUAW returns as an AI content farm,https://www.engadget.com/apple-blog-tuaw-returns-as-an-ai-content-farm-225326136.html,473
40941923,New cars to be fitted with automatic speed limiters across Europe from this week,https://www.lbc.co.uk/news/new-cars-fitted-automatic-speed-limiters-this-week/,474
40911990,Made a cool site with AI as a newbie,https://gallery.selfboot.cn/,475
40911969,Building a Galaksija,https://blog.vladovince.com/building-a-galaksija-the-1980s-yugoslav-8-bit-microcomputer-part-i-the-tech/,476
40939544,Bitwarden (the SDK and mobile app) is not FOSS,https://community.bitwarden.com/t/bitwarden-is-not-foss/69734,477
40915112,Radius/UDP. How legacy protocols need to keep up with modern cryptography,https://blog.cloudflare.com/radius-udp-vulnerable-md5-attack,478
40908534,Scalpers Work with Hackers to Liberate Ticketmaster's 'Non-Transferable' Tickets,https://www.404media.co/scalpers-are-working-with-hackers-to-liberate-non-transferable-tickets-from-ticketmasters-ecosystem/,479
